Date,Manufacturer,Category,Region,Production_Volume,Average_Price,GDP_Growth,Steel_Price,US_Tariff_Rate,US_EV_Subsidy,EV_Share,Oil_Price,Interest_Rate
2016-12-31,Stellantis,Commercial_Vehicles,China,8084,54499.08,0.0223,759.35,0.025,7500,0.1417,68.11,0.0287
2016-12-31,Stellantis,Electric_Vehicles,North_America,3710,45923.88,0.0309,763.28,0.025,7500,0.1417,84.19,0.0276
2016-12-31,Stellantis,Electric_Vehicles,Europe,4522,49412.75,0.0277,749.37,0.025,7500,0.1417,78.73,0.0347
2016-12-31,Stellantis,Electric_Vehicles,Asia_Pacific,5379,48190.83,0.0264,746.59,0.025,7500,0.1417,82.54,0.0317
2016-12-31,Stellantis,Electric_Vehicles,China,6288,48778.56,0.0296,752.29,0.025,7500,0.1417,74.38,0.0241
2016-12-31,GM,Passenger_Cars,North_America,24935,27570.38,0.0241,766.7,0.025,7500,0.1417,73.6,0.0327
2016-12-31,GM,Passenger_Cars,Europe,29123,28409.14,0.0218,720.65,0.025,7500,0.1417,63.28,0.033
2016-12-31,GM,Passenger_Cars,Asia_Pacific,38904,28016.4,0.0266,681.9,0.025,7500,0.1417,72.07,0.031
2016-12-31,GM,Passenger_Cars,China,45462,28405.19,0.0231,743.84,0.025,7500,0.1417,71.59,0.0341
2016-12-31,GM,Commercial_Vehicles,North_America,6678,52096.3,0.0352,721.0,0.025,7500,0.1417,65.42,0.0229
2016-12-31,GM,Commercial_Vehicles,Europe,8204,54262.55,0.0241,764.9,0.025,7500,0.1417,68.81,0.0375
2016-12-31,GM,Commercial_Vehicles,Asia_Pacific,9539,49252.07,0.0269,750.49,0.025,7500,0.1417,70.27,0.0161
2016-12-31,GM,Commercial_Vehicles,China,11923,48547.71,0.0293,716.95,0.025,7500,0.1417,72.68,0.0296
2016-12-31,GM,Electric_Vehicles,North_America,4914,44559.44,0.021,725.85,0.025,7500,0.1417,77.05,0.0311
2016-12-31,GM,Electric_Vehicles,Europe,5786,44853.21,0.0213,737.27,0.025,7500,0.1417,79.79,0.0231
2016-12-31,GM,Electric_Vehicles,Asia_Pacific,6435,46056.38,0.0215,733.57,0.025,7500,0.1417,73.08,0.0244
2016-12-31,GM,Electric_Vehicles,China,8351,45720.4,0.0263,753.13,0.025,7500,0.1417,89.49,0.0285
2017-01-31,Toyota,Passenger_Cars,North_America,33355,30191.17,0.0208,763.23,0.025,7500,0.1702,71.17,0.0298
2017-01-31,Toyota,Passenger_Cars,Europe,42069,32002.06,0.0196,771.2,0.025,7500,0.1702,71.18,0.0323
2017-01-31,Toyota,Passenger_Cars,Asia_Pacific,39877,32881.83,0.0227,756.38,0.025,7500,0.1702,74.9,0.0224
2017-01-31,Toyota,Passenger_Cars,China,54145,30828.74,0.0164,816.86,0.025,7500,0.1702,77.77,0.0273
2017-01-31,Toyota,Commercial_Vehicles,North_America,9576,60376.12,0.0157,740.59,0.025,7500,0.1702,70.76,0.019
2017-01-31,Toyota,Commercial_Vehicles,Europe,11034,56549.45,0.0274,761.3,0.025,7500,0.1702,60.88,0.0316
2017-01-31,Toyota,Commercial_Vehicles,Asia_Pacific,13555,56438.43,0.0257,764.22,0.025,7500,0.1702,64.75,0.0374
2017-01-31,Toyota,Commercial_Vehicles,China,15359,57155.2,0.0257,724.81,0.025,7500,0.1702,68.16,0.0281
2017-01-31,Toyota,Electric_Vehicles,North_America,6401,47547.81,0.0349,720.34,0.025,7500,0.1702,69.57,0.0344
2017-01-31,Toyota,Electric_Vehicles,Europe,7976,50035.69,0.0244,760.18,0.025,7500,0.1702,68.31,0.0204
2017-01-31,Toyota,Electric_Vehicles,Asia_Pacific,9483,48805.95,0.0259,740.16,0.025,7500,0.1702,74.74,0.0338
2017-01-31,Toyota,Electric_Vehicles,China,9758,54021.91,0.0261,730.87,0.025,7500,0.1702,73.97,0.0277
2017-01-31,Volkswagen,Passenger_Cars,North_America,31564,34085.38,0.0227,704.16,0.025,7500,0.1702,57.73,0.0243
2017-01-31,Volkswagen,Passenger_Cars,Europe,40851,34198.84,0.0314,755.18,0.025,7500,0.1702,103.41,0.0345
2017-01-31,Volkswagen,Passenger_Cars,Asia_Pacific,46711,35131.9,0.0249,654.02,0.025,7500,0.1702,90.45,0.0242
2017-01-31,Volkswagen,Passenger_Cars,China,47680,33330.49,0.0337,751.06,0.025,7500,0.1702,62.42,0.0251
2017-01-31,Volkswagen,Commercial_Vehicles,North_America,8653,59784.9,0.0258,770.01,0.025,7500,0.1702,77.46,0.0229
2017-01-31,Volkswagen,Commercial_Vehicles,Europe,12207,57522.62,0.029,779.17,0.025,7500,0.1702,73.19,0.0367
2017-01-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,12452,61014.92,0.0208,709.34,0.025,7500,0.1702,53.41,0.0259
2017-01-31,Volkswagen,Commercial_Vehicles,China,16262,61476.63,0.0188,723.76,0.025,7500,0.1702,75.16,0.0244
2017-01-31,Volkswagen,Electric_Vehicles,North_America,5270,51633.7,0.0281,738.42,0.025,7500,0.1702,61.56,0.0306
2017-01-31,Volkswagen,Electric_Vehicles,Europe,6009,53931.52,0.0227,757.34,0.025,7500,0.1702,74.39,0.0318
2017-01-31,Volkswagen,Electric_Vehicles,Asia_Pacific,8951,51882.16,0.025,704.54,0.025,7500,0.1702,56.41,0.0388
2017-01-31,Volkswagen,Electric_Vehicles,China,8207,53616.76,0.0237,806.54,0.025,7500,0.1702,79.14,0.0248
2017-01-31,Ford,Passenger_Cars,North_America,22636,28060.55,0.0277,702.36,0.025,7500,0.1702,77.61,0.0311
2017-01-31,Ford,Passenger_Cars,Europe,29299,30171.57,0.0257,740.75,0.025,7500,0.1702,63.92,0.0328
2017-01-31,Ford,Passenger_Cars,Asia_Pacific,31862,27788.92,0.0255,732.17,0.025,7500,0.1702,60.3,0.0304
2017-01-31,Ford,Passenger_Cars,China,39010,28687.91,0.0311,750.49,0.025,7500,0.1702,64.15,0.0282
2017-01-31,Ford,Commercial_Vehicles,North_America,7279,51391.39,0.023,805.29,0.025,7500,0.1702,75.27,0.0358
2017-01-31,Ford,Commercial_Vehicles,Europe,8690,52339.42,0.0101,754.62,0.025,7500,0.1702,85.98,0.0206
2017-01-31,Ford,Commercial_Vehicles,Asia_Pacific,10268,52407.59,0.0326,772.53,0.025,7500,0.1702,70.06,0.0313
2017-01-31,Ford,Commercial_Vehicles,China,10811,51382.37,0.0266,708.43,0.025,7500,0.1702,60.96,0.0242
2017-01-31,Ford,Electric_Vehicles,North_America,5025,44097.98,0.0307,681.1,0.025,7500,0.1702,89.87,0.0278
2017-01-31,Ford,Electric_Vehicles,Europe,5050,43608.18,0.0258,779.92,0.025,7500,0.1702,87.99,0.0281
2017-01-31,Ford,Electric_Vehicles,Asia_Pacific,6758,48084.14,0.0245,705.04,0.025,7500,0.1702,57.5,0.0235
2017-01-31,Ford,Electric_Vehicles,China,7545,44715.19,0.0225,732.12,0.025,7500,0.1702,68.48,0.0284
2017-01-31,Hyundai-Kia,Passenger_Cars,North_America,21186,24904.01,0.0226,728.19,0.025,7500,0.1702,67.86,0.0288
2017-01-31,Hyundai-Kia,Passenger_Cars,Europe,24098,25619.15,0.0266,727.09,0.025,7500,0.1702,52.7,0.0249
2017-01-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,27958,25816.05,0.0322,748.34,0.025,7500,0.1702,62.56,0.0291
2017-01-31,Hyundai-Kia,Passenger_Cars,China,33318,24647.44,0.0203,729.02,0.025,7500,0.1702,65.14,0.0363
2017-01-31,Hyundai-Kia,Commercial_Vehicles,North_America,6474,46338.9,0.0242,732.73,0.025,7500,0.1702,84.53,0.0349
2017-01-31,Hyundai-Kia,Commercial_Vehicles,Europe,7796,45755.92,0.0208,750.43,0.025,7500,0.1702,69.07,0.0252
2017-01-31,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,8088,45217.81,0.0292,663.63,0.025,7500,0.1702,67.42,0.0296
2017-01-31,Hyundai-Kia,Commercial_Vehicles,China,10214,46122.93,0.0315,782.35,0.025,7500,0.1702,60.6,0.0326
2017-01-31,Hyundai-Kia,Electric_Vehicles,North_America,3341,39865.18,0.0206,712.91,0.025,7500,0.1702,70.72,0.0347
2017-01-31,Hyundai-Kia,Electric_Vehicles,Europe,5104,41586.0,0.0311,826.02,0.025,7500,0.1702,74.25,0.0289
2017-01-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,6117,42869.83,0.0281,757.75,0.025,7500,0.1702,76.3,0.0326
2017-01-31,Hyundai-Kia,Electric_Vehicles,China,6867,43137.9,0.026,733.84,0.025,7500,0.1702,71.6,0.0214
2017-01-31,Stellantis,Passenger_Cars,North_America,21330,29999.54,0.029,677.31,0.025,7500,0.1702,54.14,0.0199
2017-01-31,Stellantis,Passenger_Cars,Europe,25953,28947.6,0.0274,764.57,0.025,7500,0.1702,65.68,0.0268
2017-01-31,Stellantis,Passenger_Cars,Asia_Pacific,26888,30806.21,0.0236,747.57,0.025,7500,0.1702,67.75,0.0308
2017-01-31,Stellantis,Passenger_Cars,China,32741,30778.29,0.0388,738.02,0.025,7500,0.1702,77.93,0.0292
2017-01-31,Stellantis,Commercial_Vehicles,North_America,6621,56438.57,0.0371,762.22,0.025,7500,0.1702,66.38,0.0286
2017-01-31,Stellantis,Commercial_Vehicles,Europe,6771,53874.08,0.025,704.07,0.025,7500,0.1702,55.17,0.0303
2017-01-31,Stellantis,Commercial_Vehicles,Asia_Pacific,8148,55598.55,0.0308,758.25,0.025,7500,0.1702,65.89,0.029
2017-01-31,Stellantis,Commercial_Vehicles,China,9479,53124.84,0.0198,767.06,0.025,7500,0.1702,49.87,0.0155
2017-01-31,Stellantis,Electric_Vehicles,North_America,4352,47344.97,0.0226,744.58,0.025,7500,0.1702,72.16,0.0366
2017-01-31,Stellantis,Electric_Vehicles,Europe,4711,49036.41,0.0307,704.05,0.025,7500,0.1702,76.81,0.0228
2017-01-31,Stellantis,Electric_Vehicles,Asia_Pacific,5688,47929.12,0.0256,731.63,0.025,7500,0.1702,88.75,0.029
2017-01-31,Stellantis,Electric_Vehicles,China,5858,48750.56,0.0243,824.29,0.025,7500,0.1702,76.21,0.0286
2017-01-31,GM,Passenger_Cars,North_America,25161,29521.6,0.0251,694.6,0.025,7500,0.1702,72.12,0.0253
2017-01-31,GM,Passenger_Cars,Europe,30411,26957.92,0.0269,733.54,0.025,7500,0.1702,56.63,0.0315
2017-01-31,GM,Passenger_Cars,Asia_Pacific,34716,28420.6,0.0292,742.17,0.025,7500,0.1702,82.88,0.0262
2017-01-31,GM,Passenger_Cars,China,40136,30404.06,0.0282,736.79,0.025,7500,0.1702,66.98,0.0318
2017-01-31,GM,Commercial_Vehicles,North_America,7684,55549.97,0.0336,830.81,0.025,7500,0.1702,72.11,0.024
2017-01-31,GM,Commercial_Vehicles,Europe,7636,54114.61,0.024,735.03,0.025,7500,0.1702,77.38,0.0347
2017-01-31,GM,Commercial_Vehicles,Asia_Pacific,9571,50815.64,0.0241,760.6,0.025,7500,0.1702,81.17,0.0256
2017-01-31,GM,Commercial_Vehicles,China,11491,51775.55,0.036,718.27,0.025,7500,0.1702,89.2,0.03
2017-01-31,GM,Electric_Vehicles,North_America,5243,44498.58,0.0288,797.96,0.025,7500,0.1702,64.42,0.0371
2017-01-31,GM,Electric_Vehicles,Europe,5546,45639.12,0.0226,740.62,0.025,7500,0.1702,55.16,0.0338
2017-01-31,GM,Electric_Vehicles,Asia_Pacific,6694,43449.01,0.024,759.2,0.025,7500,0.1702,67.23,0.0336
2017-01-31,GM,Electric_Vehicles,China,9155,44174.65,0.0267,711.65,0.025,7500,0.1702,75.83,0.0384
2017-02-28,Toyota,Passenger_Cars,North_America,33034,31793.68,0.0252,761.31,0.025,7500,0.1702,54.68,0.0347
2017-02-28,Toyota,Passenger_Cars,Europe,41078,30848.83,0.0206,733.67,0.025,7500,0.1702,48.13,0.0304
2017-02-28,Toyota,Passenger_Cars,Asia_Pacific,48336,30605.92,0.0185,745.64,0.025,7500,0.1702,62.62,0.0264
2017-02-28,Toyota,Passenger_Cars,China,51910,31676.54,0.0175,746.77,0.025,7500,0.1702,63.25,0.0329
2017-02-28,Toyota,Commercial_Vehicles,North_America,11132,60614.13,0.0337,703.23,0.025,7500,0.1702,54.23,0.033
2017-02-28,Toyota,Commercial_Vehicles,Europe,11247,57005.26,0.0297,728.65,0.025,7500,0.1702,31.49,0.0343
2017-02-28,Toyota,Commercial_Vehicles,Asia_Pacific,13625,58091.03,0.0136,737.31,0.025,7500,0.1702,76.11,0.0357
2017-02-28,Toyota,Commercial_Vehicles,China,16207,58305.35,0.0309,709.89,0.025,7500,0.1702,63.44,0.0329
2017-02-28,Toyota,Electric_Vehicles,North_America,6870,48027.38,0.0194,751.48,0.025,7500,0.1702,80.84,0.0293
2017-02-28,Toyota,Electric_Vehicles,Europe,9162,49425.63,0.0175,698.45,0.025,7500,0.1702,66.69,0.0309
2017-02-28,Toyota,Electric_Vehicles,Asia_Pacific,8765,49661.6,0.0185,784.78,0.025,7500,0.1702,87.17,0.0299
2017-02-28,Toyota,Electric_Vehicles,China,12940,51317.33,0.0301,694.53,0.025,7500,0.1702,57.66,0.0293
2017-02-28,Volkswagen,Passenger_Cars,North_America,34267,32782.74,0.022,771.37,0.025,7500,0.1702,45.95,0.0285
2017-02-28,Volkswagen,Passenger_Cars,Europe,37123,31232.7,0.0318,731.26,0.025,7500,0.1702,58.27,0.0332
2017-02-28,Volkswagen,Passenger_Cars,Asia_Pacific,42537,32294.96,0.0266,702.68,0.025,7500,0.1702,70.54,0.0322
2017-02-28,Volkswagen,Passenger_Cars,China,45401,33440.47,0.0223,750.93,0.025,7500,0.1702,59.61,0.0429
2017-02-28,Volkswagen,Commercial_Vehicles,North_America,9218,60893.7,0.0224,710.99,0.025,7500,0.1702,65.33,0.0318
2017-02-28,Volkswagen,Commercial_Vehicles,Europe,12047,58453.68,0.0228,783.39,0.025,7500,0.1702,53.48,0.0345
2017-02-28,Volkswagen,Commercial_Vehicles,Asia_Pacific,15044,58836.68,0.0168,741.14,0.025,7500,0.1702,70.45,0.037
2017-02-28,Volkswagen,Commercial_Vehicles,China,14479,62031.33,0.0279,788.91,0.025,7500,0.1702,65.91,0.0322
2017-02-28,Volkswagen,Electric_Vehicles,North_America,6140,50245.57,0.0311,766.8,0.025,7500,0.1702,58.74,0.0342
2017-02-28,Volkswagen,Electric_Vehicles,Europe,7576,50573.49,0.0259,764.37,0.025,7500,0.1702,73.44,0.0312
2017-02-28,Volkswagen,Electric_Vehicles,Asia_Pacific,9440,53497.92,0.0227,762.95,0.025,7500,0.1702,65.98,0.0338
2017-02-28,Volkswagen,Electric_Vehicles,China,9308,51770.52,0.0308,750.78,0.025,7500,0.1702,74.69,0.0309
2017-02-28,Ford,Passenger_Cars,North_America,24864,30365.95,0.0157,751.85,0.025,7500,0.1702,67.59,0.0337
2017-02-28,Ford,Passenger_Cars,Europe,31728,29124.17,0.0304,713.89,0.025,7500,0.1702,86.02,0.0268
2017-02-28,Ford,Passenger_Cars,Asia_Pacific,33562,29543.63,0.0224,733.76,0.025,7500,0.1702,59.77,0.0278
2017-02-28,Ford,Passenger_Cars,China,45247,28250.92,0.0316,722.82,0.025,7500,0.1702,63.16,0.0298
2017-02-28,Ford,Commercial_Vehicles,North_America,9010,49470.49,0.0253,718.02,0.025,7500,0.1702,59.88,0.0301
2017-02-28,Ford,Commercial_Vehicles,Europe,9625,55729.12,0.0274,722.39,0.025,7500,0.1702,69.83,0.0384
2017-02-28,Ford,Commercial_Vehicles,Asia_Pacific,11673,52951.0,0.0163,739.25,0.025,7500,0.1702,59.29,0.0372
2017-02-28,Ford,Commercial_Vehicles,China,11691,52051.45,0.0249,705.63,0.025,7500,0.1702,65.55,0.0314
2017-02-28,Ford,Electric_Vehicles,North_America,5082,46929.62,0.0272,749.31,0.025,7500,0.1702,68.94,0.025
2017-02-28,Ford,Electric_Vehicles,Europe,5430,46878.44,0.0244,737.12,0.025,7500,0.1702,54.67,0.0334
2017-02-28,Ford,Electric_Vehicles,Asia_Pacific,6097,44650.57,0.0297,746.52,0.025,7500,0.1702,69.9,0.0304
2017-02-28,Ford,Electric_Vehicles,China,6839,47170.52,0.03,759.49,0.025,7500,0.1702,92.73,0.0339
2017-02-28,Hyundai-Kia,Passenger_Cars,North_America,21219,25526.58,0.0184,731.37,0.025,7500,0.1702,65.62,0.0405
2017-02-28,Hyundai-Kia,Passenger_Cars,Europe,28144,25191.5,0.0171,688.13,0.025,7500,0.1702,48.16,0.0239
2017-02-28,Hyundai-Kia,Passenger_Cars,Asia_Pacific,32429,26560.18,0.0274,696.86,0.025,7500,0.1702,85.37,0.0267
2017-02-28,Hyundai-Kia,Passenger_Cars,China,38529,25556.55,0.0262,732.23,0.025,7500,0.1702,64.87,0.0322
2017-02-28,Hyundai-Kia,Commercial_Vehicles,North_America,6765,45203.16,0.025,776.26,0.025,7500,0.1702,53.87,0.0252
2017-02-28,Hyundai-Kia,Commercial_Vehicles,Europe,8503,47486.79,0.0287,773.79,0.025,7500,0.1702,69.06,0.0326
2017-02-28,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,8888,46079.33,0.0272,688.06,0.025,7500,0.1702,50.63,0.0268
2017-02-28,Hyundai-Kia,Commercial_Vehicles,China,11503,44210.48,0.021,750.84,0.025,7500,0.1702,61.83,0.0221
2017-02-28,Hyundai-Kia,Electric_Vehicles,North_America,4399,39688.38,0.0224,741.36,0.025,7500,0.1702,70.54,0.0399
2017-02-28,Hyundai-Kia,Electric_Vehicles,Europe,5654,36948.7,0.0188,702.94,0.025,7500,0.1702,71.76,0.0379
2017-02-28,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,6174,42714.18,0.0175,777.48,0.025,7500,0.1702,64.08,0.0337
2017-02-28,Hyundai-Kia,Electric_Vehicles,China,7492,40360.31,0.0262,732.12,0.025,7500,0.1702,82.52,0.0275
2017-02-28,Stellantis,Passenger_Cars,North_America,23154,29498.1,0.0311,777.46,0.025,7500,0.1702,70.43,0.0293
2017-02-28,Stellantis,Passenger_Cars,Europe,25738,28584.67,0.0275,640.89,0.025,7500,0.1702,44.21,0.0288
2017-02-28,Stellantis,Passenger_Cars,Asia_Pacific,31845,29932.83,0.03,785.43,0.025,7500,0.1702,65.96,0.0371
2017-02-28,Stellantis,Passenger_Cars,China,30606,30034.2,0.0229,780.55,0.025,7500,0.1702,40.07,0.0295
2017-02-28,Stellantis,Commercial_Vehicles,North_America,6902,54491.24,0.0271,695.57,0.025,7500,0.1702,56.45,0.0397
2017-02-28,Stellantis,Commercial_Vehicles,Europe,7274,54844.91,0.0265,769.98,0.025,7500,0.1702,78.23,0.0379
2017-02-28,Stellantis,Commercial_Vehicles,Asia_Pacific,8767,56033.65,0.0236,691.55,0.025,7500,0.1702,69.59,0.0369
2017-02-28,Stellantis,Commercial_Vehicles,China,10299,57408.74,0.0294,725.1,0.025,7500,0.1702,67.13,0.0216
2017-02-28,Stellantis,Electric_Vehicles,North_America,3632,51302.95,0.0243,697.37,0.025,7500,0.1702,76.32,0.0304
2017-02-28,Stellantis,Electric_Vehicles,Europe,5452,45481.52,0.0285,762.96,0.025,7500,0.1702,60.94,0.0331
2017-02-28,Stellantis,Electric_Vehicles,Asia_Pacific,6350,46617.57,0.0307,713.38,0.025,7500,0.1702,48.59,0.0367
2017-02-28,Stellantis,Electric_Vehicles,China,6605,47689.47,0.0222,730.77,0.025,7500,0.1702,50.48,0.0213
2017-02-28,GM,Passenger_Cars,North_America,30398,27895.48,0.0315,754.38,0.025,7500,0.1702,59.62,0.0252
2017-02-28,GM,Passenger_Cars,Europe,31300,29101.09,0.0293,736.5,0.025,7500,0.1702,54.17,0.0304
2017-02-28,GM,Passenger_Cars,Asia_Pacific,37634,28611.46,0.0268,730.6,0.025,7500,0.1702,67.36,0.0298
2017-02-28,GM,Passenger_Cars,China,40317,29160.75,0.0311,728.88,0.025,7500,0.1702,60.75,0.0249
2017-02-28,GM,Commercial_Vehicles,North_America,7989,53775.32,0.0276,741.3,0.025,7500,0.1702,40.53,0.0325
2017-02-28,GM,Commercial_Vehicles,Europe,9826,51959.87,0.0259,765.3,0.025,7500,0.1702,61.34,0.0288
2017-02-28,GM,Commercial_Vehicles,Asia_Pacific,11071,55873.05,0.0188,733.13,0.025,7500,0.1702,61.3,0.0327
2017-02-28,GM,Commercial_Vehicles,China,12861,51553.7,0.0197,736.01,0.025,7500,0.1702,65.03,0.0281
2017-02-28,GM,Electric_Vehicles,North_America,5897,45502.8,0.0317,680.24,0.025,7500,0.1702,69.68,0.031
2017-02-28,GM,Electric_Vehicles,Europe,6233,42971.14,0.0265,851.14,0.025,7500,0.1702,55.54,0.0362
2017-02-28,GM,Electric_Vehicles,Asia_Pacific,7376,45675.27,0.0276,709.07,0.025,7500,0.1702,56.44,0.0314
2017-02-28,GM,Electric_Vehicles,China,8708,46313.39,0.0142,766.23,0.025,7500,0.1702,77.68,0.04
2017-03-31,Toyota,Passenger_Cars,North_America,36623,31058.12,0.0099,752.54,0.025,7500,0.1702,69.65,0.028
2017-03-31,Toyota,Passenger_Cars,Europe,39150,31503.0,0.0244,755.55,0.025,7500,0.1702,48.42,0.0316
2017-03-31,Toyota,Passenger_Cars,Asia_Pacific,49996,30626.48,0.0258,708.05,0.025,7500,0.1702,51.48,0.0368
2017-03-31,Toyota,Passenger_Cars,China,54292,31306.17,0.0315,712.44,0.025,7500,0.1702,77.57,0.0386
2017-03-31,Toyota,Commercial_Vehicles,North_America,10635,55323.83,0.0303,804.8,0.025,7500,0.1702,42.98,0.0368
2017-03-31,Toyota,Commercial_Vehicles,Europe,11678,53466.56,0.0286,705.81,0.025,7500,0.1702,54.84,0.0287
2017-03-31,Toyota,Commercial_Vehicles,Asia_Pacific,14618,56998.24,0.0267,700.29,0.025,7500,0.1702,55.26,0.0341
2017-03-31,Toyota,Commercial_Vehicles,China,16703,58137.49,0.0277,722.84,0.025,7500,0.1702,67.27,0.0281
2017-03-31,Toyota,Electric_Vehicles,North_America,6698,49911.23,0.0258,736.45,0.025,7500,0.1702,58.35,0.0278
2017-03-31,Toyota,Electric_Vehicles,Europe,8424,49902.18,0.0192,723.38,0.025,7500,0.1702,80.51,0.0281
2017-03-31,Toyota,Electric_Vehicles,Asia_Pacific,9735,50387.6,0.0209,723.13,0.025,7500,0.1702,40.42,0.0322
2017-03-31,Toyota,Electric_Vehicles,China,11389,51023.21,0.0296,722.06,0.025,7500,0.1702,58.61,0.0343
2017-03-31,Volkswagen,Passenger_Cars,North_America,34289,31587.31,0.0268,779.57,0.025,7500,0.1702,48.69,0.03
2017-03-31,Volkswagen,Passenger_Cars,Europe,40535,34546.52,0.0252,634.18,0.025,7500,0.1702,64.16,0.0296
2017-03-31,Volkswagen,Passenger_Cars,Asia_Pacific,42263,33043.69,0.0317,730.85,0.025,7500,0.1702,50.19,0.0372
2017-03-31,Volkswagen,Passenger_Cars,China,54233,32766.75,0.0186,852.24,0.025,7500,0.1702,53.62,0.0301
2017-03-31,Volkswagen,Commercial_Vehicles,North_America,11483,60282.07,0.0336,720.2,0.025,7500,0.1702,70.96,0.0318
2017-03-31,Volkswagen,Commercial_Vehicles,Europe,10763,58167.95,0.0279,676.32,0.025,7500,0.1702,68.09,0.0309
2017-03-31,Volkswagen,Commercial_Vehicles,Asia_Pacific,12561,61719.33,0.0281,737.92,0.025,7500,0.1702,83.64,0.026
2017-03-31,Volkswagen,Commercial_Vehicles,China,15589,58689.2,0.0216,749.19,0.025,7500,0.1702,53.54,0.0305
2017-03-31,Volkswagen,Electric_Vehicles,North_America,6431,52495.62,0.0247,697.0,0.025,7500,0.1702,62.16,0.0261
2017-03-31,Volkswagen,Electric_Vehicles,Europe,7928,53902.12,0.0183,733.41,0.025,7500,0.1702,61.03,0.0281
2017-03-31,Volkswagen,Electric_Vehicles,Asia_Pacific,8806,54228.86,0.0232,731.93,0.025,7500,0.1702,67.55,0.0314
2017-03-31,Volkswagen,Electric_Vehicles,China,12119,51723.15,0.0333,719.71,0.025,7500,0.1702,51.97,0.0313
2017-03-31,Ford,Passenger_Cars,North_America,26438,29421.42,0.0251,678.06,0.025,7500,0.1702,71.41,0.0288
2017-03-31,Ford,Passenger_Cars,Europe,32362,29201.46,0.0195,721.02,0.025,7500,0.1702,51.87,0.029
2017-03-31,Ford,Passenger_Cars,Asia_Pacific,36618,26925.15,0.0182,752.47,0.025,7500,0.1702,60.91,0.0264
2017-03-31,Ford,Passenger_Cars,China,44147,27669.3,0.0272,718.69,0.025,7500,0.1702,51.33,0.0385
2017-03-31,Ford,Commercial_Vehicles,North_America,7236,52874.39,0.0276,755.24,0.025,7500,0.1702,56.66,0.0325
2017-03-31,Ford,Commercial_Vehicles,Europe,9269,52594.44,0.0278,731.53,0.025,7500,0.1702,46.53,0.0347
2017-03-31,Ford,Commercial_Vehicles,Asia_Pacific,11164,52289.59,0.0212,767.06,0.025,7500,0.1702,47.1,0.0365
2017-03-31,Ford,Commercial_Vehicles,China,12752,50932.16,0.0236,732.27,0.025,7500,0.1702,76.8,0.0279
2017-03-31,Ford,Electric_Vehicles,North_America,5410,47942.41,0.0159,690.56,0.025,7500,0.1702,53.06,0.0337
2017-03-31,Ford,Electric_Vehicles,Europe,6689,45867.52,0.0241,742.26,0.025,7500,0.1702,52.44,0.0397
2017-03-31,Ford,Electric_Vehicles,Asia_Pacific,7610,46600.03,0.0267,734.45,0.025,7500,0.1702,47.35,0.0299
2017-03-31,Ford,Electric_Vehicles,China,7990,44115.4,0.031,722.26,0.025,7500,0.1702,54.27,0.0259
2017-03-31,Hyundai-Kia,Passenger_Cars,North_America,25152,25549.83,0.0207,708.58,0.025,7500,0.1702,63.83,0.0278
2017-03-31,Hyundai-Kia,Passenger_Cars,Europe,26337,26017.73,0.0368,787.18,0.025,7500,0.1702,39.19,0.0369
2017-03-31,Hyundai-Kia,Passenger_Cars,Asia_Pacific,31576,26140.2,0.0258,775.53,0.025,7500,0.1702,58.45,0.037
2017-03-31,Hyundai-Kia,Passenger_Cars,China,33993,27138.47,0.0165,730.39,0.025,7500,0.1702,68.62,0.0427
2017-03-31,Hyundai-Kia,Commercial_Vehicles,North_America,7547,46647.75,0.0222,727.92,0.025,7500,0.1702,77.63,0.035
2017-03-31,Hyundai-Kia,Commercial_Vehicles,Europe,7210,44753.66,0.0076,725.48,0.025,7500,0.1702,53.63,0.0256
2017-03-31,Hyundai-Kia,Commercial_Vehicles,Asia_Pacific,9556,45980.47,0.0246,732.84,0.025,7500,0.1702,71.61,0.033
2017-03-31,Hyundai-Kia,Commercial_Vehicles,China,9963,45963.85,0.0293,761.83,0.025,7500,0.1702,50.71,0.0312
2017-03-31,Hyundai-Kia,Electric_Vehicles,North_America,4962,41687.8,0.0213,730.39,0.025,7500,0.1702,66.68,0.0274
2017-03-31,Hyundai-Kia,Electric_Vehicles,Europe,6170,40640.44,0.0241,735.02,0.025,7500,0.1702,62.28,0.043
2017-03-31,Hyundai-Kia,Electric_Vehicles,Asia_Pacific,6625,40406.69,0.0267,731.03,0.025,7500,0.1702,39.99,0.0374
2017-03-31,Hyundai-Kia,Electric_Vehicles,China,8379,42044.6,0.025,694.25,0.025,7500,0.1702,68.74,0.0296
2017-03-31,Stellantis,Passenger_Cars,North_America,22501,30298.98,0.0187,674.39,0.025,7500,0.1702,58.71,0.0299
2017-03-31,Stellantis,Passenger_Cars,Europe,27541,29747.49,0.0187,711.9,0.025,7500,0.1702,66.91,0.0324
2017-03-31,Stellantis,Passenger_Cars,Asia_Pacific,35427,28826.27,0.0257,763.81,0.025,7500,0.1702,52.19,0.0365
